School_ID,Student_ID,Year_level,Numeracy_score,Gender,First_Nations,Language_background,School_SES,Treatment
1100066,421,4,444.42261,0,1,0,1094,1
1100066,421,5,425.61319,0,1,0,1094,1
1100066,421,6,549.28589,0,1,0,1094,1
1100066,422,3,348.34,0,0,0,1094,1
1100066,422,4,514.3739,0,0,0,1094,1
1100066,422,5,559.85681,0,0,0,1094,1
1100066,422,6,605.2915,0,0,0,1094,1
1100044,423,3,318.92001,0,0,0,1064,1
1100044,423,4,428.84955,0,0,0,1064,1
1100044,423,5,492.61115,0,0,0,1064,1
1100044,423,6,534.9223,0,0,0,1064,1
1100044,424,3,299.88,1,0,0,1064,1
1100044,424,4,373.19489,1,0,0,1064,1
1100044,424,5,439.73105,1,0,0,1064,1
1100044,424,6,539.00696,1,0,0,1064,1
1100055,425,3,277.20001,1,0,0,1151,0
1100055,425,4,405.48987,1,0,0,1151,0
1100055,425,5,562.45746,1,0,0,1151,0
1100055,425,6,496.37396,1,0,0,1151,0
1100044,426,3,452.28,0,0,0,1064,1
1100044,426,4,535.81879,0,0,0,1064,1
1100044,426,5,574.96539,0,0,0,1064,1
1100044,426,6,592.09412,0,0,0,1064,1
1100066,427,3,430.88,0,0,0,1094,1
1100066,427,4,533.6488,0,0,0,1094,1
1100066,427,5,601.96277,0,0,0,1094,1
1100066,427,6,643.17694,0,0,0,1094,1
1100066,428,3,538.23999,0,0,1,1094,1
1100066,428,4,648.65997,0,0,1,1094,1
1100066,428,5,732.73883,0,0,1,1094,1
1100066,428,6,766.22223,0,0,1,1094,1
1100055,429,3,544.58002,0,0,0,1151,0
1100055,429,4,566.07147,0,0,0,1151,0
1100055,429,5,668.21765,0,0,0,1151,0
1100055,429,6,619.37738,0,0,0,1151,0
1100066,430,3,387.22,0,0,0,1094,1
1100066,430,4,468.54816,0,0,0,1094,1
1100066,430,5,468.58603,0,0,0,1094,1
1100066,430,6,625.74335,0,0,0,1094,1
1100066,431,3,506.60001,1,0,0,1094,1
1100066,431,4,582.28278,1,0,0,1094,1
1100066,431,5,614.4707,1,0,0,1094,1
1100066,431,6,679.22394,1,0,0,1094,1
1100044,432,3,455.14001,0,0,0,1064,1
1100044,432,4,486.03598,0,0,0,1064,1
1100044,432,5,546.23431,0,0,0,1064,1
1100044,432,6,621.59271,0,0,0,1064,1
1100066,433,3,442.64001,0,0,0,1094,1
1100066,433,4,572.07098,0,0,0,1094,1
1100066,433,5,546.11047,0,0,0,1094,1
1100066,433,6,633.82086,0,0,0,1094,1
1100044,434,3,386.22,0,0,0,1064,1
1100044,434,4,485.52539,0,0,0,1064,1
1100044,434,5,496.82175,0,0,0,1064,1
1100044,434,6,519.44775,0,0,0,1064,1
1100055,435,3,402.67999,0,0,1,1151,0
1100055,435,4,475.05823,0,0,1,1151,0
1100055,435,5,552.05481,0,0,1,1151,0
1100055,435,6,611.93982,0,0,1,1151,0
1100044,436,3,300.85999,0,0,0,1064,1
1100044,436,4,551.26428,0,0,0,1064,1
1100044,436,5,464.12775,0,0,0,1064,1
1100044,436,6,548.41364,0,0,0,1064,1
1100044,437,3,454.01999,0,0,1,1064,1
1100044,437,4,555.60431,0,0,1,1064,1
1100044,437,5,644.93561,0,0,1,1064,1
1100044,437,6,658.59924,0,0,1,1064,1
1100055,438,3,425.82001,1,0,1,1151,0
1100055,438,4,496.75845,1,0,1,1151,0
1100055,438,5,576.2038,1,0,1,1151,0
1100055,438,6,622.18463,1,0,1,1151,0
1100044,439,3,433.84,0,0,0,1064,1
1100044,439,4,502.11966,0,0,0,1064,1
1100044,439,5,602.08661,0,0,0,1064,1
1100044,439,6,649.23718,0,0,0,1064,1
1100055,440,3,399.20001,1,0,1,1151,0
1100055,440,4,446.97559,1,0,1,1151,0
1100055,440,5,501.52771,1,0,1,1151,0
1100055,440,6,607.90912,1,0,1,1151,0
1100066,441,3,366.82001,1,0,0,1094,1
1100066,441,4,503.65143,1,0,0,1094,1
1100066,441,5,523.57141,1,0,0,1094,1
1100066,441,6,599.73212,1,0,0,1094,1
1100055,442,3,437.78,1,0,0,1151,0
1100055,442,4,522.03278,1,0,0,1151,0
1100055,442,5,565.80115,1,0,0,1151,0
1100055,442,6,599.49872,1,0,0,1151,0
1100044,443,3,399.17999,0,0,0,1064,1
1100044,443,4,554.71082,0,0,0,1064,1
1100044,443,5,605.30646,0,0,0,1064,1
1100044,443,6,677.86871,0,0,0,1064,1
1100044,444,3,308.28,1,0,0,1064,1
1100044,444,4,405.10693,1,0,0,1064,1
1100044,444,5,501.15619,1,0,0,1064,1
1100044,444,6,553.58221,1,0,0,1064,1
1100044,445,3,495.57999,1,0,1,1064,1
1100044,445,4,515.9057,1,0,1,1064,1
1100044,445,5,555.02704,1,0,1,1064,1
1100044,445,6,600.69354,1,0,1,1064,1
1100044,446,3,430.64001,1,0,0,1064,1
1100044,446,4,499.69434,1,0,0,1064,1
1100044,446,5,525.55286,1,0,0,1064,1
1100044,446,6,553.38867,1,0,0,1064,1
1100044,447,3,478.12,0,0,0,1064,1
1100044,447,4,582.7934,0,0,0,1064,1
1100044,447,5,635.64752,0,0,0,1064,1
1100044,447,6,701.60071,0,0,0,1064,1
1100066,448,3,507.44,0,0,0,1094,1
1100066,448,4,542.20123,0,0,0,1094,1
1100066,448,5,607.53558,0,0,0,1094,1
1100066,448,6,615.26367,0,0,0,1094,1
1100055,449,3,389.04001,1,0,0,1151,0
1100055,449,4,513.60803,1,0,0,1151,0
1100055,449,5,544.37671,1,0,0,1151,0
1100055,449,6,592.6568,1,0,0,1151,0
1100066,450,3,400.32001,1,0,1,1094,1
1100066,450,4,541.43536,1,0,1,1094,1
1100066,450,5,566.79187,1,0,1,1094,1
1100066,450,6,645.88019,1,0,1,1094,1
1100044,451,3,568.17999,0,0,0,1064,1
1100044,451,4,605.64246,0,0,0,1064,1
1100044,451,5,691.87128,0,0,0,1064,1
1100044,451,6,710.06097,0,0,0,1064,1
1100066,452,3,354.79999,1,0,0,1094,1
1100066,452,4,487.05719,1,0,0,1094,1
1100066,452,5,521.0946,1,0,0,1094,1
1100066,452,6,583.21204,1,0,0,1094,1
1100055,453,3,408.45999,1,0,0,1151,0
1100055,453,4,512.33154,1,0,0,1151,0
1100055,453,5,578.68066,1,0,0,1151,0
1100055,453,6,626.38763,1,0,0,1151,0
1100055,454,3,573.64001,0,0,0,1151,0
1100055,454,4,615.47137,0,0,0,1151,0
1100055,454,5,617.19519,0,0,0,1151,0
1100055,454,6,670.828,0,0,0,1151,0
1100044,455,3,413.67999,1,0,1,1064,1
1100044,455,4,484.2489,1,0,1,1064,1
1100044,455,5,556.88464,1,0,1,1064,1
1100044,455,6,630.72229,1,0,1,1064,1
1100066,456,3,284.39999,0,0,0,1094,1
1100066,456,4,412.76581,0,0,0,1094,1
1100066,456,5,480.35089,0,0,0,1094,1
1100066,456,6,560.51654,0,0,0,1094,1
1100066,457,3,422.94,0,1,1,1094,1
1100066,457,4,395.53333,0,1,1,1094,1
1100066,457,5,488.89594,0,1,1,1094,1
1100066,457,6,469.47629,0,1,1,1094,1
1100066,458,3,496.44,0,0,0,1094,1
1100066,458,4,530.71283,0,0,0,1094,1
1100066,458,5,599.6098,0,0,0,1094,1
1100066,458,6,677.63013,0,0,0,1094,1
1100055,459,3,415.39999,1,0,0,1151,0
1100055,459,4,451.06033,1,0,0,1151,0
1100055,459,5,482.20853,1,0,0,1151,0
1100055,459,6,536.79199,1,0,0,1151,0
1100066,460,3,404.28,0,0,0,1094,1
1100066,460,4,416.46762,0,0,0,1094,1
1100066,460,5,457.19263,0,0,0,1094,1
1100066,460,6,524.96265,0,0,0,1094,1
1100044,461,3,348.98001,1,0,0,1064,1
1100044,461,4,406.89401,1,0,0,1064,1
1100044,461,5,472.54892,1,0,0,1064,1
1100044,461,6,515.02545,1,0,0,1064,1
1100066,462,3,315.34,1,0,0,1094,1
1100066,462,4,395.40567,1,0,0,1094,1
1100066,462,5,471.18668,1,0,0,1094,1
1100066,462,6,530.03894,1,0,0,1094,1
1100066,463,3,375.17999,1,0,0,1094,1
1100066,463,4,482.20654,1,0,0,1094,1
1100066,463,5,523.69525,1,0,0,1094,1
1100066,463,6,520.93884,1,0,0,1094,1
1100044,464,3,453.64001,0,0,1,1064,1
1100044,464,4,594.02649,0,0,1,1064,1
1100044,464,5,638.37201,0,0,1,1064,1
1100044,464,6,628.63739,0,0,1,1064,1
1100055,465,3,506.95999,1,0,0,1151,0
1100055,465,4,532.88287,1,0,0,1151,0
1100055,465,5,606.42102,1,0,0,1151,0
1100055,465,6,636.73999,1,0,0,1151,0
1100066,466,3,449.66,0,0,0,1094,1
1100066,466,4,462.80396,0,0,0,1094,1
1100066,466,5,566.04883,0,0,0,1094,1
1100066,466,6,576.00262,0,0,0,1094,1
1100066,467,3,311.5,1,0,0,1094,1
1100066,467,4,409.95755,1,0,0,1094,1
1100066,467,5,474.77805,1,0,0,1094,1
1100066,467,6,521.43835,1,0,0,1094,1
1100055,468,3,266.70001,0,0,0,1151,0
1100055,468,4,385.83203,0,0,0,1151,0
1100055,468,5,565.92499,0,0,0,1151,0
1100055,468,6,446.42065,0,0,0,1151,0
1100066,469,3,473.17999,1,0,0,1094,1
1100066,469,4,580.87872,1,0,0,1094,1
1100066,469,5,614.71838,1,0,0,1094,1
1100066,469,6,657.3147,1,0,0,1094,1
1100044,470,3,468.34,1,0,0,1064,1
1100044,470,4,546.79657,1,0,0,1064,1
1100044,470,5,607.9071,1,0,0,1064,1
1100044,470,6,660.58575,1,0,0,1064,1
1100055,471,3,380.42001,1,0,1,1151,0
1100055,471,4,471.99466,1,0,1,1151,0
1100055,471,5,530.50647,1,0,1,1151,0
1100055,471,6,583.255,1,0,1,1151,0
1100044,472,3,403.54001,0,0,0,1064,1
1100044,472,4,485.90833,0,0,0,1064,1
1100044,472,5,514.53101,0,0,0,1064,1
1100044,472,6,573.74908,0,0,0,1064,1
1100044,473,3,493.35999,1,0,0,1064,1
1100044,473,4,570.66681,1,0,0,1064,1
1100044,473,5,588.46405,1,0,0,1064,1
1100044,473,6,659.5506,1,0,0,1064,1
1100055,474,3,402.01999,0,0,0,1151,0
1100055,474,4,495.099,0,0,0,1151,0
1100055,474,5,553.29327,0,0,0,1151,0
1100055,474,6,590.24011,0,0,0,1151,0
1100066,475,3,418.98001,0,0,0,1094,1
1100066,475,4,558.54022,0,0,0,1094,1
1100066,475,5,594.77997,0,0,0,1094,1
1100066,475,6,639.2002,0,0,0,1094,1
1100055,476,3,308.28,1,0,1,1151,0
1100055,476,4,471.48407,1,0,1,1151,0
1100055,476,5,487.6575,1,0,1,1151,0
1100055,476,6,558.64215,1,0,1,1151,0
1100055,477,3,480.10001,1,0,0,1151,0
1100055,477,4,551.39191,1,0,0,1151,0
1100055,477,5,547.34888,1,0,0,1151,0
1100055,477,6,618.62714,1,0,0,1151,0
1100066,478,3,354.78,0,1,1,1094,1
1100066,478,4,381.87491,0,1,1,1094,1
1100066,478,5,462.88931,0,1,1,1094,1
1100066,478,6,506.76559,0,1,1,1094,1
1100044,479,3,345.5,1,0,1,1064,1
1100044,479,4,393.36328,1,0,1,1064,1
1100044,479,5,511.93033,1,0,1,1064,1
1100044,479,6,523.21735,1,0,1,1064,1
1100055,480,3,466.62,0,0,1,1151,0
1100055,480,4,512.20392,0,0,1,1151,0
1100055,480,5,570.25946,0,0,1,1151,0
1100055,480,6,625.20667,0,0,1,1151,0
1100055,481,3,328.44,1,0,1,1151,0
1100055,481,4,471.86697,1,0,1,1151,0
1100055,481,5,561.71442,1,0,1,1151,0
1100055,481,6,627.50128,1,0,1,1151,0
1100055,482,3,449.92001,1,0,1,1151,0
1100055,482,4,550.2431,1,0,1,1151,0
1100055,482,5,567.41113,1,0,1,1151,0
1100055,482,6,601.98126,1,0,1,1151,0
1100055,483,3,464.51999,0,0,1,1151,0
1100055,483,4,545.13715,0,0,1,1151,0
1100055,483,5,619.0528,0,0,1,1151,0
1100055,483,6,638.6394,0,0,1,1151,0
1100044,484,3,472.92001,0,0,1,1064,1
1100044,484,4,602.96185,0,0,1,1064,1
1100044,484,5,620.9104,0,0,1,1064,1
1100044,484,6,644.29504,0,0,1,1064,1
1100044,485,3,419.62,1,0,1,1064,1
1100044,485,4,524.0752,1,0,1,1064,1
1100044,485,5,520.59924,1,0,1,1064,1
1100044,485,6,568.159,1,0,1,1064,1
1100044,486,3,336.73999,1,0,0,1064,1
1100044,486,4,449.52853,1,0,0,1064,1
1100044,486,5,482.20853,1,0,0,1064,1
1100044,486,6,567.99695,1,0,0,1064,1
1100066,487,3,423.67999,1,0,0,1094,1
1100066,487,4,445.44379,1,0,0,1094,1
1100066,487,5,480.10321,1,0,0,1094,1
1100066,487,6,562.09357,1,0,0,1094,1
1100044,488,3,294.17999,0,0,0,1064,1
1100044,488,4,412.76584,0,0,0,1064,1
1100044,488,5,503.75687,0,0,0,1064,1
1100044,488,6,587.60638,0,0,0,1064,1
1100055,489,3,608.90002,1,0,0,1151,0
1100055,489,4,645.34106,1,0,0,1151,0
1100055,489,5,710.94281,1,0,0,1151,0
1100055,489,6,687.03351,1,0,0,1151,0
1100066,490,3,560.15997,0,0,0,1094,1
1100066,490,4,651.34058,0,0,0,1094,1
1100066,490,5,677.87726,0,0,0,1094,1
1100066,490,6,719.87659,0,0,0,1094,1
1100066,491,3,370.01999,0,1,1,1094,1
1100066,491,4,443.14615,0,1,1,1094,1
1100066,491,5,498.18399,0,1,1,1094,1
1100066,491,6,520.3443,0,1,1,1094,1
1100066,492,3,473.84,0,0,1,1094,1
1100066,492,4,519.60748,0,0,1,1094,1
1100066,492,5,564.19122,0,0,1,1094,1
1100066,492,6,649.69159,0,0,1,1094,1
1100055,493,3,519.20001,0,0,0,1151,0
1100055,493,4,581.51697,0,0,0,1151,0
1100055,493,5,624.00647,0,0,0,1151,0
1100055,493,6,626.99078,0,0,0,1151,0
1100055,494,3,483.45999,1,0,1,1151,0
1100055,494,4,525.47931,1,0,1,1151,0
1100055,494,5,562.45746,1,0,1,1151,0
1100055,494,6,617.1731,1,0,1,1151,0
1100055,495,3,470.82001,1,0,1,1151,0
1100055,495,4,577.55981,1,0,1,1151,0
1100055,495,5,602.58197,1,0,1,1151,0
1100055,495,6,667.71985,1,0,1,1151,0
1100066,496,3,292.32001,1,0,0,1094,1
1100066,496,4,444.67789,1,0,0,1094,1
1100066,496,5,542.02374,1,0,0,1094,1
1100066,496,6,574.04584,1,0,0,1094,1
1100055,497,3,388.70001,1,0,0,1151,0
1100055,497,4,487.56775,1,0,0,1151,0
1100055,497,5,499.05087,1,0,0,1151,0
1100055,497,6,565.52917,1,0,0,1151,0
1100055,498,3,448.32001,0,0,0,1151,0
1100055,498,4,615.34375,0,0,0,1151,0
1100055,498,5,546.11047,0,0,0,1151,0
1100055,498,6,612.96075,0,0,0,1151,0
1100055,499,3,490,1,0,1,1151,0
1100055,499,4,582.53815,1,0,1,1151,0
1100055,499,5,588.21637,1,0,1,1151,0
1100055,499,6,634.20966,1,0,1,1151,0
1100055,500,3,468.35999,1,0,0,1151,0
1100055,500,4,560.58258,1,0,0,1151,0
1100055,500,5,622.76801,1,0,0,1151,0
1100055,500,6,653.3103,1,0,0,1151,0
1100055,501,3,363.56,0,0,0,1151,0
1100055,501,4,445.31613,0,0,0,1151,0
1100055,501,5,498.4317,0,0,0,1151,0
1100055,501,6,572.83044,0,0,0,1151,0
1100055,502,3,400.45999,1,0,0,1151,0
1100055,502,4,492.92899,1,0,0,1151,0
1100055,502,5,512.42572,1,0,0,1151,0
1100055,502,6,562.23474,1,0,0,1151,0
1100055,503,3,444.10001,0,0,0,1151,0
1100055,503,4,483.10007,0,0,0,1151,0
1100055,503,5,550.1972,0,0,0,1151,0
1100055,503,6,591.21008,0,0,0,1151,0
1100067,504,3,486.79999,1,0,0,1159,0
1100067,504,4,634.61859,1,0,0,1159,0
1100067,504,5,651.12762,1,0,0,1159,0
1100067,504,6,695.57117,1,0,0,1159,0
1100055,505,3,425.42001,0,0,1,1151,0
1100055,505,4,496.63077,0,0,1,1151,0
1100055,505,5,584.0058,0,0,1,1151,0
1100055,505,6,601.59003,0,0,1,1151,0
1100067,506,3,397.98001,0,0,0,1159,0
1100067,506,4,464.59106,0,0,0,1159,0
1100067,506,5,536.07935,0,0,0,1159,0
1100067,506,6,576.4021,0,0,0,1159,0
1100055,507,3,490.38,1,0,0,1151,0
1100055,507,4,545.52008,1,0,0,1151,0
1100055,507,5,575.83228,1,0,0,1151,0
1100055,507,6,597.76611,1,0,0,1151,0
1100055,508,3,463.26001,0,0,0,1151,0
1100055,508,4,509.26797,0,0,0,1151,0
1100055,508,5,556.1416,0,0,0,1151,0
1100055,508,6,629.36816,0,0,0,1151,0
1100055,509,3,480.35999,0,0,0,1151,0
1100055,509,4,560.19965,0,0,0,1151,0
1100055,509,5,553.41705,0,0,0,1151,0
1100055,509,6,621.62103,0,0,0,1151,0
1100055,510,3,410.67999,0,0,1,1151,0
1100055,510,4,546.0307,0,0,1,1151,0
1100055,510,5,511.93036,0,0,1,1151,0
1100055,510,6,555.58051,0,0,1,1151,0
1100055,511,3,404.28,1,0,1,1151,0
1100055,511,4,489.35483,1,0,1,1151,0
1100055,511,5,531.99255,1,0,1,1151,0
1100055,511,6,614.43018,1,0,1,1151,0
1100067,512,3,375.57999,1,0,1,1159,0
1100067,512,4,500.97083,1,0,1,1159,0
1100067,512,5,576.94684,1,0,1,1159,0
1100067,512,6,676.1087,1,0,1,1159,0
1100067,513,3,460.32001,1,0,0,1159,0
1100067,513,4,554.2002,1,0,0,1159,0
1100067,513,5,630.94153,1,0,0,1159,0
1100067,513,6,660.1662,1,0,0,1159,0
1100055,514,3,498.54001,1,0,1,1151,0
1100055,514,4,540.79712,1,0,1,1151,0
1100055,514,5,647.90771,1,0,1,1151,0
1100055,514,6,664.19434,1,0,1,1151,0
1100067,515,3,340.07999,1,0,1,1159,0
1100067,515,4,502.24731,1,0,1,1159,0
1100067,515,5,556.88464,1,0,1,1159,0
1100067,515,6,599.09363,1,0,1,1159,0
1100055,516,3,513.40002,0,0,0,1151,0
1100055,516,4,611.13129,0,0,0,1151,0
1100055,516,5,610.63159,0,0,0,1151,0
1100055,516,6,628.94666,0,0,0,1151,0
1100067,517,3,416.28,1,0,0,1159,0
1100067,517,4,557.00842,1,0,0,1159,0
1100067,517,5,575.83228,1,0,0,1159,0
1100067,517,6,619.97729,1,0,0,1159,0
1100055,518,3,400.82001,1,0,0,1151,0
1100055,518,4,450.03915,1,0,0,1151,0
1100055,518,5,499.91779,1,0,0,1151,0
1100055,518,6,585.49078,1,0,0,1151,0
1100055,519,3,498.54001,0,0,0,1151,0
1100055,519,4,537.98883,0,0,0,1151,0
1100055,519,5,607.16406,0,0,0,1151,0
1100055,519,6,638.39453,0,0,0,1151,0
1100067,520,3,425.32001,0,0,0,1159,0
1100067,520,4,519.73517,0,0,0,1159,0
1100067,520,5,568.52563,0,0,0,1159,0
1100067,520,6,615.19934,0,0,0,1159,0
1100055,521,3,459.07999,0,0,0,1151,0
1100055,521,4,544.11597,0,0,0,1151,0
1100055,521,5,565.30579,0,0,0,1151,0
1100055,521,6,626.13074,0,0,0,1151,0
1100067,522,3,434.82001,0,0,0,1159,0
1100067,522,4,464.84631,0,0,0,1159,0
1100067,522,5,507.96744,0,0,0,1159,0
1100067,522,6,566.16241,0,0,0,1159,0
1100055,523,3,457.62,1,0,1,1151,0
1100055,523,4,506.07675,1,0,1,1151,0
1100055,523,5,608.77399,1,0,1,1151,0
1100055,523,6,545.99261,1,0,1,1151,0
1100067,524,3,450.54001,0,0,0,1159,0
1100067,524,4,519.09692,0,0,0,1159,0
1100067,524,5,585.61572,0,0,0,1159,0
1100067,524,6,586.53931,0,0,0,1159,0
1100055,525,3,487.29999,0,0,1,1151,0
1100055,525,4,583.94226,0,0,1,1151,0
1100055,525,5,614.34686,0,0,1,1151,0
1100055,525,6,678.45966,0,0,1,1151,0
1100055,526,3,481.85999,0,0,0,1151,0
1100055,526,4,567.34796,0,0,0,1151,0
1100055,526,5,608.77399,0,0,0,1151,0
1100055,526,6,636.71405,0,0,0,1151,0
1100067,527,3,522.79999,0,0,0,1159,0
1100067,527,4,651.4682,0,0,0,1159,0
1100067,527,5,656.70044,0,0,0,1159,0
1100067,527,6,646.34625,0,0,0,1159,0
1100067,528,3,455.23999,0,0,0,1159,0
1100067,528,4,551.26422,0,0,0,1159,0
1100067,528,5,609.76471,0,0,0,1159,0
1100067,528,6,627.51373,0,0,0,1159,0
1100067,529,3,438.04001,1,0,0,1159,0
1100067,529,4,468.80347,1,0,0,1159,0
1100067,529,5,576.07996,1,0,0,1159,0
1100067,529,6,632.23499,1,0,0,1159,0
1100067,530,3,456.48001,1,0,0,1159,0
1100067,530,4,540.66943,1,0,0,1159,0
1100067,530,5,529.39191,1,0,0,1159,0
1100067,530,6,602.44647,1,0,0,1159,0
1100067,531,3,399.42001,0,0,1,1159,0
1100067,531,4,559.43378,0,0,1,1159,0
1100067,531,5,592.427,0,0,1,1159,0
1100067,531,6,678.95215,0,0,1,1159,0
1100067,532,3,327.07999,0,0,1,1159,0
1100067,532,4,512.8421,0,0,1,1159,0
1100067,532,5,600.229,0,0,1,1159,0
1100067,532,6,633.20648,0,0,1,1159,0
1100067,533,3,560.40002,0,0,0,1159,0
1100067,533,4,640.10754,0,0,0,1159,0
1100067,533,5,672.30438,0,0,0,1159,0
1100067,533,6,670.06659,0,0,0,1159,0
1100067,534,3,463.39999,1,0,0,1159,0
1100067,534,4,526.24518,1,0,0,1159,0
1100067,534,5,570.13562,1,0,0,1159,0
1100067,534,6,590.02478,1,0,0,1159,0
1100067,535,3,562.38,0,0,0,1159,0
1100067,535,4,691.54974,0,0,0,1159,0
1100067,535,5,687.28918,0,0,0,1159,0
1100067,535,6,761.77838,0,0,0,1159,0
1100067,536,3,403.54001,1,0,1,1159,0
1100067,536,4,475.44119,1,0,1,1159,0
1100067,536,5,518.12238,1,0,1,1159,0
1100067,536,6,546.27185,1,0,1,1159,0
1100067,537,3,584.40002,0,0,0,1159,0
1100067,537,4,669.84955,0,0,0,1159,0
1100067,537,5,731.62427,0,0,0,1159,0
1100067,537,6,725.70026,0,0,0,1159,0
1100067,538,3,448.92001,0,0,0,1159,0
1100067,538,4,563.7738,0,0,0,1159,0
1100067,538,5,613.47998,0,0,0,1159,0
1100067,538,6,614.76471,0,0,0,1159,0
1100067,539,3,482.34,0,0,0,1159,0
1100067,539,4,537.73352,0,0,0,1159,0
1100067,539,5,579.17596,0,0,0,1159,0
1100067,539,6,637.08337,0,0,0,1159,0
1100067,540,3,415.78,1,0,0,1159,0
1100067,540,4,527.77698,1,0,0,1159,0
1100067,540,5,550.07336,1,0,0,1159,0
1100067,540,6,600.50671,1,0,0,1159,0
1100067,541,3,453.51999,1,0,0,1159,0
1100067,541,4,543.86066,1,0,0,1159,0
1100067,541,5,604.43958,1,0,0,1159,0
1100067,541,6,619.55707,1,0,0,1159,0
1100067,542,3,484.29999,0,0,0,1159,0
1100067,542,4,595.04767,0,0,0,1159,0
1100067,542,5,640.35345,0,0,0,1159,0
1100067,542,6,652.61749,0,0,0,1159,0
1100067,543,3,338.48001,0,0,0,1159,0
1100067,543,4,409.82993,0,0,0,1159,0
1100067,543,5,500.41315,0,0,0,1159,0
1100067,543,6,570.32672,0,0,0,1159,0
1100067,544,3,447.44,1,0,0,1159,0
1100067,544,4,532.62762,1,0,0,1159,0
1100067,544,5,558.74225,1,0,0,1159,0
1100067,544,6,578.7525,1,0,0,1159,0
1100067,545,3,385.72,0,0,0,1159,0
1100067,545,4,480.03647,0,0,0,1159,0
1100067,545,5,517.50317,0,0,0,1159,0
1100067,545,6,543.35913,0,0,0,1159,0
1100067,546,3,418.51999,0,0,0,1159,0
1100067,546,4,455.78333,0,0,0,1159,0
1100067,546,5,473.78735,0,0,0,1159,0
1100067,546,6,524.80408,0,0,0,1159,0
1100067,547,3,532.94,1,0,0,1159,0
1100067,547,4,570.66681,1,0,0,1159,0
1100067,547,5,622.89191,1,0,0,1159,0
1100067,547,6,671.18292,1,0,0,1159,0
1100067,548,3,371.5,1,0,0,1159,0
1100067,548,4,445.31619,1,0,0,1159,0
1100067,548,5,411.37149,1,0,0,1159,0
1100067,548,6,599.52869,1,0,0,1159,0
1100067,549,3,407.64001,0,0,0,1159,0
1100067,549,4,488.33365,0,0,0,1159,0
1100067,549,5,545.98663,0,0,0,1159,0
1100067,549,6,595.55719,0,0,0,1159,0
1100067,550,3,461.32001,0,0,0,1159,0
1100067,550,4,535.94647,0,0,0,1159,0
1100067,550,5,618.06207,0,0,0,1159,0
1100067,550,6,619.89716,0,0,0,1159,0
1100067,551,3,491.38,0,0,0,1159,0
1100067,551,4,555.98724,0,0,0,1159,0
1100067,551,5,619.672,0,0,0,1159,0
1100067,551,6,647.93976,0,0,0,1159,0
1100067,552,3,372.38,1,0,0,1159,0
1100067,552,4,491.39719,1,0,0,1159,0
1100067,552,5,487.90521,1,0,0,1159,0
1100067,552,6,578.70569,1,0,0,1159,0
1100067,553,3,495.10001,1,0,0,1159,0
1100067,553,4,571.17743,1,0,0,1159,0
1100067,553,5,591.06476,1,0,0,1159,0
1100067,553,6,643.16583,1,0,0,1159,0
1100067,554,3,507.06,0,0,1,1159,0
1100067,554,4,583.04871,0,0,1,1159,0
1100067,554,5,651.99451,0,0,1,1159,0
1100067,554,6,709.69391,0,0,1,1159,0
1100067,555,3,521.53998,0,0,0,1159,0
1100067,555,4,576.53864,0,0,0,1159,0
1100067,555,5,634.16138,0,0,0,1159,0
1100067,555,6,590.33063,0,0,0,1159,0
1100067,556,3,399.67999,0,0,0,1159,0
1100067,556,4,457.82571,0,0,0,1159,0
1100067,556,5,540.28992,0,0,0,1159,0
1100067,556,6,567.43555,0,0,0,1159,0
1100067,557,3,545.17999,0,0,0,1159,0
1100067,557,4,599.3877,0,0,0,1159,0
1100067,557,5,581.90051,0,0,0,1159,0
1100067,557,6,621.57581,0,0,0,1159,0
1100067,558,3,337.10001,0,0,0,1159,0
1100067,558,4,422.85007,0,0,0,1159,0
1100067,558,5,506.10983,0,0,0,1159,0
1100067,558,6,578.04376,0,0,0,1159,0
1100067,559,3,399.48001,1,0,0,1159,0
1100067,559,4,415.31879,1,0,0,1159,0
1100067,559,5,504.2522,1,0,0,1159,0
1100067,559,6,520.47009,1,0,0,1159,0
1100067,560,3,296.76001,0,0,1,1159,0
1100067,560,4,501.48141,0,0,1,1159,0
1100067,560,5,491.00122,0,0,1,1159,0
1100067,560,6,569.8952,0,0,1,1159,0
1100073,561,3,324.23999,1,0,0,1028,1
1100073,561,4,378.30078,1,0,0,1028,1
1100073,561,5,480.47476,1,0,0,1028,1
1100073,561,6,542.23798,1,0,0,1028,1
1100073,562,3,355.04001,1,0,0,1028,1
1100073,562,4,472.12234,1,0,0,1028,1
1100073,562,5,529.88733,1,0,0,1028,1
1100073,562,6,568.80029,1,0,0,1028,1
1100079,563,3,313.23999,1,0,0,1098,1
1100079,563,4,452.71976,1,0,0,1098,1
1100079,563,5,476.26413,1,0,0,1098,1
1100079,563,6,599.49841,1,0,0,1098,1
1100073,564,3,454.48001,1,0,0,1028,1
1100073,564,4,503.65143,1,0,0,1028,1
1100073,564,5,594.16077,1,0,0,1028,1
1100073,564,6,618.39471,1,0,0,1028,1
1100073,565,3,374.73999,1,0,1,1028,1
1100073,565,4,422.97769,1,0,1,1028,1
1100073,565,5,509.94891,1,0,1,1028,1
1100073,565,6,569.70984,1,0,1,1028,1
1100066,566,3,455,0,0,1,1094,1
1100066,566,4,572.45386,0,0,1,1094,1
1100066,566,5,649.5177,0,0,1,1094,1
1100066,566,6,699.41412,0,0,1,1094,1
